Detector geometry infos
Layer / Ladder / Module / Mid_Strip / Mid_Segment / Xrange / Yrange / Zrange / Xmid / Ymid / Zmid
9 / 49 / 11 / 507.5 / 0.5 / 9.02966 / 1.38329 / 5.025 / 13.2042 / -86.1924 / -4.50683
9 / 49 / 12 / 507.5 / 0.5 / 9.02966 / 1.38329 / 5.025 / 13.2957 / -86.7898 / 5.44923
9 / 49 / 13 / 507.5 / 0.5 / 9.02966 / 1.38329 / 5.025 / 13.2042 / -86.1924 / 15.2792
9 / 49 / 14 / 507.5 / 0.5 / 9.02966 / 1.38329 / 5.025 / 13.2957 / -86.7898 / 25.3079
9 / 49 / 15 / 507.5 / 0.5 / 9.02966 / 1.38329 / 5.025 / 13.2042 / -86.1924 / 34.9081
9 / 49 / 16 / 507.5 / 0.5 / 9.02966 / 1.38329 / 5.025 / 13.2957 / -86.7898 / 45.0132
9 / 49 / 17 / 507.5 / 0.5 / 9.02966 / 1.38329 / 5.025 / 13.2042 / -86.1924 / 54.3853
9 / 49 / 18 / 507.5 / 0.5 / 9.02966 / 1.38329 / 5.025 / 13.2957 / -86.7898 / 64.5663
9 / 49 / 19 / 507.5 / 0.5 / 9.02966 / 1.38329 / 5.02499 / 13.2042 / -86.1924 / 73.7122
9 / 49 / 20 / 507.5 / 0.5 / 9.02966 / 1.38329 / 5.02499 / 13.2957 / -86.7898 / 83.9685
9 / 49 / 21 / 507.5 / 0.5 / 9.02966 / 1.38329 / 5.02499 / 13.2042 / -86.1924 / 92.8899
9 / 49 / 22 / 507.5 / 0.5 / 9.02966 / 1.38329 / 5.02499 / 13.2957 / -86.7898 / 103.221
9 / 49 / 23 / 507.5 / 0.5 / 9.02966 / 1.38329 / 5.02499 / 13.2042 / -86.1924 / 111.919
9 / 50 / 0 / 507.5 / 0.5 / 8.84338 / 2.2897 / 5.02499 / 22.5092 / -86.9357 / -111.921
9 / 50 / 1 / 507.5 / 0.5 / 8.84338 / 2.2897 / 5.02499 / 22.3577 / -86.3506 / -101.557
9 / 50 / 2 / 507.5 / 0.5 / 8.84338 / 2.2897 / 5.02499 / 22.5092 / -86.9357 / -92.7367
9 / 50 / 3 / 507.5 / 0.5 / 8.84338 / 2.2897 / 5.02499 / 22.3577 / -86.3506 / -82.4464
9 / 50 / 4 / 507.5 / 0.5 / 8.84338 / 2.2897 / 5.02499 / 22.5092 / -86.9357 / -73.4027
9 / 50 / 5 / 507.5 / 0.5 / 8.84338 / 2.2897 / 5.025 / 22.3577 / -86.3506 / -63.1875
9 / 50 / 6 / 507.5 / 0.5 / 8.84338 / 2.2897 / 5.025 / 22.5092 / -86.9357 / -53.9184
9 / 50 / 7 / 507.5 / 0.5 / 8.84338 / 2.2897 / 5.025 / 22.3577 / -86.3506 / -43.7787
9 / 50 / 8 / 507.5 / 0.5 / 8.84338 / 2.2897 / 5.025 / 22.5092 / -86.9357 / -34.2824
9 / 50 / 9 / 507.5 / 0.5 / 8.84338 / 2.2897 / 5.025 / 22.3577 / -86.3506 / -24.2189
9 / 50 / 10 / 507.5 / 0.5 / 8.84338 / 2.2897 / 5.025 / 22.5092 / -86.9357 / -14.4936
9 / 50 / 11 / 507.5 / 0.5 / 8.84338 / 2.2897 / 5.025 / 22.3577 / -86.3506 / -4.50683
9 / 50 / 12 / 507.5 / 0.5 / 8.84338 / 2.2897 / 5.025 / 22.5092 / -86.9357 / 5.44923
9 / 50 / 13 / 507.5 / 0.5 / 8.84338 / 2.2897 / 5.025 / 22.3577 / -86.3506 / 15.2792
9 / 50 / 14 / 507.5 / 0.5 / 8.84338 / 2.2897 / 5.025 / 22.5092 / -86.9357 / 25.3079
9 / 50 / 15 / 507.5 / 0.5 / 8.84338 / 2.2897 / 5.025 / 22.3577 / -86.3506 / 34.9081
9 / 50 / 16 / 507.5 / 0.5 / 8.84338 / 2.2897 / 5.025 / 22.5092 / -86.9357 / 45.0132
9 / 50 / 17 / 507.5 / 0.5 / 8.84338 / 2.2897 / 5.025 / 22.3577 / -86.3506 / 54.3853
9 / 50 / 18 / 507.5 / 0.5 / 8.84338 / 2.2897 / 5.025 / 22.5092 / -86.9357 / 64.5663
9 / 50 / 19 / 507.5 / 0.5 / 8.84338 / 2.2897 / 5.02499 / 22.3577 / -86.3506 / 73.7122
9 / 50 / 20 / 507.5 / 0.5 / 8.84338 / 2.2897 / 5.02499 / 22.5092 / -86.9357 / 83.9685
9 / 50 / 21 / 507.5 / 0.5 / 8.84338 / 2.2897 / 5.02499 / 22.3577 / -86.3506 / 92.8899
9 / 50 / 22 / 507.5 / 0.5 / 8.84338 / 2.2897 / 5.02499 / 22.5092 / -86.9357 / 103.221
9 / 50 / 23 / 507.5 / 0.5 / 8.84338 / 2.2897 / 5.02499 / 22.3577 / -86.3506 / 111.919
9 / 51 / 0 / 507.5 / 0.5 / 8.56636 / 3.17264 / 5.02499 / 30.4942 / -82.3368 / -111.921
9 / 51 / 1 / 507.5 / 0.5 / 8.56636 / 3.17264 / 5.02499 / 30.2843 / -81.77 / -101.557
9 / 51 / 2 / 507.5 / 0.5 / 8.56636 / 3.17264 / 5.02499 / 30.4942 / -82.3368 / -92.7367
9 / 51 / 3 / 507.5 / 0.5 / 8.56636 / 3.17264 / 5.02499 / 30.2843 / -81.77 / -82.4464
9 / 51 / 4 / 507.5 / 0.5 / 8.56636 / 3.17264 / 5.02499 / 30.4942 / -82.3368 / -73.4027
9 / 51 / 5 / 507.5 / 0.5 / 8.56636 / 3.17264 / 5.025 / 30.2843 / -81.77 / -63.1875
9 / 51 / 6 / 507.5 / 0.5 / 8.56636 / 3.17264 / 5.025 / 30.4942 / -82.3368 / -53.9184
9 / 51 / 7 / 507.5 / 0.5 / 8.56636 / 3.17264 / 5.025 / 30.2843 / -81.77 / -43.7787
9 / 51 / 8 / 507.5 / 0.5 / 8.56636 / 3.17264 / 5.025 / 30.4942 / -82.3368 / -34.2824
9 / 51 / 9 / 507.5 / 0.5 / 8.56636 / 3.17264 / 5.025 / 30.2843 / -81.77 / -24.2189
9 / 51 / 10 / 507.5 / 0.5 / 8.56636 / 3.17264 / 5.025 / 30.4942 / -82.3368 / -14.4936
9 / 51 / 11 / 507.5 / 0.5 / 8.56636 / 3.17264 / 5.025 / 30.2843 / -81.77 / -4.50683
9 / 51 / 12 / 507.5 / 0.5 / 8.56636 / 3.17264 / 5.025 / 30.4942 / -82.3368 / 5.44923
9 / 51 / 13 / 507.5 / 0.5 / 8.56636 / 3.17264 / 5.025 / 30.2843 / -81.77 / 15.2792
9 / 51 / 14 / 507.5 / 0.5 / 8.56636 / 3.17264 / 5.025 / 30.4942 / -82.3368 / 25.3079
9 / 51 / 15 / 507.5 / 0.5 / 8.56636 / 3.17264 / 5.025 / 30.2843 / -81.77 / 34.9081
9 / 51 / 16 / 507.5 / 0.5 / 8.56636 / 3.17264 / 5.025 / 30.4942 / -82.3368 / 45.0132
9 / 51 / 17 / 507.5 / 0.5 / 8.56636 / 3.17264 / 5.025 / 30.2843 / -81.77 / 54.3853
9 / 51 / 18 / 507.5 / 0.5 / 8.56636 / 3.17264 / 5.025 / 30.4942 / -82.3368 / 64.5663
9 / 51 / 19 / 507.5 / 0.5 / 8.56636 / 3.17264 / 5.02499 / 30.2843 / -81.77 / 73.7122
9 / 51 / 20 / 507.5 / 0.5 / 8.56636 / 3.17264 / 5.02499 / 30.4942 / -82.3368 / 83.9685
9 / 51 / 21 / 507.5 / 0.5 / 8.56636 / 3.17264 / 5.02499 / 30.2843 / -81.77 / 92.8899
9 / 51 / 22 / 507.5 / 0.5 / 8.56636 / 3.17264 / 5.02499 / 30.4942 / -82.3368 / 103.221
9 / 51 / 23 / 507.5 / 0.5 / 8.56636 / 3.17264 / 5.02499 / 30.2843 / -81.77 / 111.919
9 / 52 / 0 / 507.5 / 0.5 / 8.20145 / 4.02299 / 5.02499 / 39.5485 / -80.6251 / -111.921
9 / 52 / 1 / 507.5 / 0.5 / 8.20145 / 4.02299 / 5.02499 / 39.2823 / -80.0825 / -101.557
9 / 52 / 2 / 507.5 / 0.5 / 8.20145 / 4.02299 / 5.02499 / 39.5485 / -80.6251 / -92.7367
9 / 52 / 3 / 507.5 / 0.5 / 8.20145 / 4.02299 / 5.02499 / 39.2823 / -80.0825 / -82.4464
9 / 52 / 4 / 507.5 / 0.5 / 8.20145 / 4.02299 / 5.02499 / 39.5485 / -80.6251 / -73.4027
9 / 52 / 5 / 507.5 / 0.5 / 8.20145 / 4.02299 / 5.025 / 39.2823 / -80.0825 / -63.1875
9 / 52 / 6 / 507.5 / 0.5 / 8.20145 / 4.02299 / 5.025 / 39.5485 / -80.6251 / -53.9184
9 / 52 / 7 / 507.5 / 0.5 / 8.20145 / 4.02299 / 5.025 / 39.2823 / -80.0825 / -43.7787
9 / 52 / 8 / 507.5 / 0.5 / 8.20145 / 4.02299 / 5.025 / 39.5485 / -80.6251 / -34.2824
9 / 52 / 9 / 507.5 / 0.5 / 8.20145 / 4.02299 / 5.025 / 39.2823 / -80.0825 / -24.2189
9 / 52 / 10 / 507.5 / 0.5 / 8.20145 / 4.02299 / 5.025 / 39.5485 / -80.6251 / -14.4936
9 / 52 / 11 / 507.5 / 0.5 / 8.20145 / 4.02299 / 5.025 / 39.2823 / -80.0825 / -4.50683
9 / 52 / 12 / 507.5 / 0.5 / 8.20145 / 4.02299 / 5.025 / 39.5485 / -80.6251 / 5.44923
9 / 52 / 13 / 507.5 / 0.5 / 8.20145 / 4.02299 / 5.025 / 39.2823 / -80.0825 / 15.2792
9 / 52 / 14 / 507.5 / 0.5 / 8.20145 / 4.02299 / 5.025 / 39.5485 / -80.6251 / 25.3079
9 / 52 / 15 / 507.5 / 0.5 / 8.20145 / 4.02299 / 5.025 / 39.2823 / -80.0825 / 34.9081
9 / 52 / 16 / 507.5 / 0.5 / 8.20145 / 4.02299 / 5.025 / 39.5485 / -80.6251 / 45.0132
9 / 52 / 17 / 507.5 / 0.5 / 8.20145 / 4.02299 / 5.025 / 39.2823 / -80.0825 / 54.3853
9 / 52 / 18 / 507.5 / 0.5 / 8.20145 / 4.02299 / 5.025 / 39.5485 / -80.6251 / 64.5663
9 / 52 / 19 / 507.5 / 0.5 / 8.20145 / 4.02299 / 5.02499 / 39.2823 / -80.0825 / 73.7122
9 / 52 / 20 / 507.5 / 0.5 / 8.20145 / 4.02299 / 5.02499 / 39.5485 / -80.6251 / 83.9685
9 / 52 / 21 / 507.5 / 0.5 / 8.20145 / 4.02299 / 5.02499 / 39.2823 / -80.0825 / 92.8899
9 / 52 / 22 / 507.5 / 0.5 / 8.20145 / 4.02299 / 5.02499 / 39.5485 / -80.6251 / 103.221
9 / 52 / 23 / 507.5 / 0.5 / 8.20145 / 4.02299 / 5.02499 / 39.2823 / -80.0825 / 111.919
9 / 53 / 0 / 507.5 / 0.5 / 7.75237 / 4.83209 / 5.02499 / 46.4443 / -74.5129 / -111.921
9 / 53 / 1 / 507.5 / 0.5 / 7.75237 / 4.83209 / 5.02499 / 46.1245 / -74 / -101.557
9 / 53 / 2 / 507.5 / 0.5 / 7.75237 / 4.83209 / 5.02499 / 46.4443 / -74.5129 / -92.7367
9 / 53 / 3 / 507.5 / 0.5 / 7.75237 / 4.83209 / 5.02499 / 46.1245 / -74 / -82.4464
9 / 53 / 4 / 507.5 / 0.5 / 7.75237 / 4.83209 / 5.02499 / 46.4443 / -74.5129 / -73.4027
9 / 53 / 5 / 507.5 / 0.5 / 7.75237 / 4.83209 / 5.025 / 46.1245 / -74 / -63.1875
9 / 53 / 6 / 507.5 / 0.5 / 7.75237 / 4.83209 / 5.025 / 46.4443 / -74.5129 / -53.9184
9 / 53 / 7 / 507.5 / 0.5 / 7.75237 / 4.83209 / 5.025 / 46.1245 / -74 / -43.7787
9 / 53 / 8 / 507.5 / 0.5 / 7.75237 / 4.83209 / 5.025 / 46.4443 / -74.5129 / -34.2824
9 / 53 / 9 / 507.5 / 0.5 / 7.75237 / 4.83209 / 5.025 / 46.1245 / -74 / -24.2189
9 / 53 / 10 / 507.5 / 0.5 / 7.75237 / 4.83209 / 5.025 / 46.4443 / -74.5129 / -14.4936
9 / 53 / 11 / 507.5 / 0.5 / 7.75237 / 4.83209 / 5.025 / 46.1245 / -74 / -4.50683
9 / 53 / 12 / 507.5 / 0.5 / 7.75237 / 4.83209 / 5.025 / 46.4443 / -74.5129 / 5.44923
9 / 53 / 13 / 507.5 / 0.5 / 7.75237 / 4.83209 / 5.025 / 46.1245 / -74 / 15.2792
9 / 53 / 14 / 507.5 / 0.5 / 7.75237 / 4.83209 / 5.025 / 46.4443 / -74.5129 / 25.3079
9 / 53 / 15 / 507.5 / 0.5 / 7.75237 / 4.83209 / 5.025 / 46.1245 / -74 / 34.9081
9 / 53 / 16 / 507.5 / 0.5 / 7.75237 / 4.83209 / 5.025 / 46.4443 / -74.5129 / 45.0132
9 / 53 / 17 / 507.5 / 0.5 / 7.75237 / 4.83209 / 5.025 / 46.1245 / -74 / 54.3853
9 / 53 / 18 / 507.5 / 0.5 / 7.75237 / 4.83209 / 5.025 / 46.4443 / -74.5129 / 64.5663
9 / 53 / 19 / 507.5 / 0.5 / 7.75237 / 4.83209 / 5.02499 / 46.1245 / -74 / 73.7122
9 / 53 / 20 / 507.5 / 0.5 / 7.75237 / 4.83209 / 5.02499 / 46.4443 / -74.5129 / 83.9685
9 / 53 / 21 / 507.5 / 0.5 / 7.75237 / 4.83209 / 5.02499 / 46.1245 / -74 / 92.8899
9 / 53 / 22 / 507.5 / 0.5 / 7.75237 / 4.83209 / 5.02499 / 46.4443 / -74.5129 / 103.221
9 / 53 / 23 / 507.5 / 0.5 / 7.75237 / 4.83209 / 5.02499 / 46.1245 / -74 / 111.919
9 / 54 / 0 / 507.5 / 0.5 / 7.22374 / 5.59158 / 5.02499 / 54.9686 / -71.0136 / -111.921
9 / 54 / 1 / 507.5 / 0.5 / 7.22374 / 5.59158 / 5.02499 / 54.5987 / -70.5357 / -101.557
9 / 54 / 2 / 507.5 / 0.5 / 7.22374 / 5.59158 / 5.02499 / 54.9686 / -71.0136 / -92.7367
9 / 54 / 3 / 507.5 / 0.5 / 7.22374 / 5.59158 / 5.02499 / 54.5987 / -70.5357 / -82.4464
9 / 54 / 4 / 507.5 / 0.5 / 7.22374 / 5.59158 / 5.02499 / 54.9686 / -71.0136 / -73.4027
9 / 54 / 5 / 507.5 / 0.5 / 7.22374 / 5.59158 / 5.025 / 54.5987 / -70.5357 / -63.1875
9 / 54 / 6 / 507.5 / 0.5 / 7.22374 / 5.59158 / 5.025 / 54.9686 / -71.0136 / -53.9184
9 / 54 / 7 / 507.5 / 0.5 / 7.22374 / 5.59158 / 5.025 / 54.5987 / -70.5357 / -43.7787
9 / 54 / 8 / 507.5 / 0.5 / 7.22374 / 5.59158 / 5.025 / 54.9686 / -71.0136 / -34.2824
9 / 54 / 9 / 507.5 / 0.5 / 7.22374 / 5.59158 / 5.025 / 54.5987 / -70.5357 / -24.2189
9 / 54 / 10 / 507.5 / 0.5 / 7.22374 / 5.59158 / 5.025 / 54.9686 / -71.0136 / -14.4936
9 / 54 / 11 / 507.5 / 0.5 / 7.22374 / 5.59158 / 5.025 / 54.5987 / -70.5357 / -4.50683
9 / 54 / 12 / 507.5 / 0.5 / 7.22374 / 5.59158 / 5.025 / 54.9686 / -71.0136 / 5.44923
9 / 54 / 13 / 507.5 / 0.5 / 7.22374 / 5.59158 / 5.025 / 54.5987 / -70.5357 / 15.2792
9 / 54 / 14 / 507.5 / 0.5 / 7.22374 / 5.59158 / 5.025 / 54.9686 / -71.0136 / 25.3079
9 / 54 / 15 / 507.5 / 0.5 / 7.22374 / 5.59158 / 5.025 / 54.5987 / -70.5357 / 34.9081
9 / 54 / 16 / 507.5 / 0.5 / 7.22374 / 5.59158 / 5.025 / 54.9686 / -71.0136 / 45.0132
9 / 54 / 17 / 507.5 / 0.5 / 7.22374 / 5.59158 / 5.025 / 54.5987 / -70.5357 / 54.3853
9 / 54 / 18 / 507.5 / 0.5 / 7.22374 / 5.59158 / 5.025 / 54.9686 / -71.0136 / 64.5663
9 / 54 / 19 / 507.5 / 0.5 / 7.22374 / 5.59158 / 5.02499 / 54.5987 / -70.5357 / 73.7122
9 / 54 / 20 / 507.5 / 0.5 / 7.22374 / 5.59158 / 5.02499 / 54.9686 / -71.0136 / 83.9685
9 / 54 / 21 / 507.5 / 0.5 / 7.22374 / 5.59158 / 5.02499 / 54.5987 / -70.5357 / 92.8899
9 / 54 / 22 / 507.5 / 0.5 / 7.22374 / 5.59158 / 5.02499 / 54.9686 / -71.0136 / 103.221
9 / 54 / 23 / 507.5 / 0.5 / 7.22374 / 5.59158 / 5.02499 / 54.5987 / -70.5357 / 111.919
9 / 55 / 0 / 507.5 / 0.5 / 6.62098 / 6.29372 / 5.02499 / 60.4929 / -63.6385 / -111.921
9 / 55 / 1 / 507.5 / 0.5 / 6.62098 / 6.29372 / 5.02499 / 60.0765 / -63.2004 / -101.557
9 / 55 / 2 / 507.5 / 0.5 / 6.62098 / 6.29372 / 5.02499 / 60.4929 / -63.6385 / -92.7367
9 / 55 / 3 / 507.5 / 0.5 / 6.62098 / 6.29372 / 5.02499 / 60.0765 / -63.2004 / -82.4464
9 / 55 / 4 / 507.5 / 0.5 / 6.62098 / 6.29372 / 5.02499 / 60.4929 / -63.6385 / -73.4027
9 / 55 / 5 / 507.5 / 0.5 / 6.62098 / 6.29372 / 5.025 / 60.0765 / -63.2004 / -63.1875
9 / 55 / 6 / 507.5 / 0.5 / 6.62098 / 6.29372 / 5.025 / 60.4929 / -63.6385 / -53.9184
9 / 55 / 7 / 507.5 / 0.5 / 6.62098 / 6.29372 / 5.025 / 60.0765 / -63.2004 / -43.7787
9 / 55 / 8 / 507.5 / 0.5 / 6.62098 / 6.29372 / 5.025 / 60.4929 / -63.6385 / -34.2824
9 / 55 / 9 / 507.5 / 0.5 / 6.62098 / 6.29372 / 5.025 / 60.0765 / -63.2004 / -24.2189
9 / 55 / 10 / 507.5 / 0.5 / 6.62098 / 6.29372 / 5.025 / 60.4929 / -63.6385 / -14.4936
9 / 55 / 11 / 507.5 / 0.5 / 6.62098 / 6.29372 / 5.025 / 60.0765 / -63.2004 / -4.50683
9 / 55 / 12 / 507.5 / 0.5 / 6.62098 / 6.29372 / 5.025 / 60.4929 / -63.6385 / 5.44923
9 / 55 / 13 / 507.5 / 0.5 / 6.62098 / 6.29372 / 5.025 / 60.0765 / -63.2004 / 15.2792
9 / 55 / 14 / 507.5 / 0.5 / 6.62098 / 6.29372 / 5.025 / 60.4929 / -63.6385 / 25.3079
9 / 55 / 15 / 507.5 / 0.5 / 6.62098 / 6.29372 / 5.025 / 60.0765 / -63.2004 / 34.9081
9 / 55 / 16 / 507.5 / 0.5 / 6.62098 / 6.29372 / 5.025 / 60.4929 / -63.6385 / 45.0132
9 / 55 / 17 / 507.5 / 0.5 / 6.62098 / 6.29372 / 5.025 / 60.0765 / -63.2004 / 54.3853
9 / 55 / 18 / 507.5 / 0.5 / 6.62098 / 6.29372 / 5.025 / 60.4929 / -63.6385 / 64.5663
9 / 55 / 19 / 507.5 / 0.5 / 6.62098 / 6.29372 / 5.02499 / 60.0765 / -63.2004 / 73.7122
9 / 55 / 20 / 507.5 / 0.5 / 6.62098 / 6.29372 / 5.02499 / 60.4929 / -63.6385 / 83.9685
9 / 55 / 21 / 507.5 / 0.5 / 6.62098 / 6.29372 / 5.02499 / 60.0765 / -63.2004 / 92.8899
9 / 55 / 22 / 507.5 / 0.5 / 6.62098 / 6.29372 / 5.02499 / 60.4929 / -63.6385 / 103.221
9 / 55 / 23 / 507.5 / 0.5 / 6.62098 / 6.29372 / 5.02499 / 60.0765 / -63.2004 / 111.919
9 / 56 / 0 / 507.5 / 0.5 / 5.95029 / 6.93126 / 5.02499 / 68.1384 / -58.4949 / -111.921
9 / 56 / 1 / 507.5 / 0.5 / 5.95029 / 6.93126 / 5.02499 / 67.6798 / -58.1012 / -101.557
9 / 56 / 2 / 507.5 / 0.5 / 5.95029 / 6.93126 / 5.02499 / 68.1384 / -58.4949 / -92.7367
9 / 56 / 3 / 507.5 / 0.5 / 5.95029 / 6.93126 / 5.02499 / 67.6798 / -58.1012 / -82.4464
9 / 56 / 4 / 507.5 / 0.5 / 5.95029 / 6.93126 / 5.02499 / 68.1384 / -58.4949 / -73.4027
9 / 56 / 5 / 507.5 / 0.5 / 5.95029 / 6.93126 / 5.025 / 67.6798 / -58.1012 / -63.1875
9 / 56 / 6 / 507.5 / 0.5 / 5.95029 / 6.93126 / 5.025 / 68.1384 / -58.4949 / -53.9184
9 / 56 / 7 / 507.5 / 0.5 / 5.95029 / 6.93126 / 5.025 / 67.6798 / -58.1012 / -43.7787
9 / 56 / 8 / 507.5 / 0.5 / 5.95029 / 6.93126 / 5.025 / 68.1384 / -58.4949 / -34.2824
9 / 56 / 9 / 507.5 / 0.5 / 5.95029 / 6.93126 / 5.025 / 67.6798 / -58.1012 / -24.2189
9 / 56 / 10 / 507.5 / 0.5 / 5.95029 / 6.93126 / 5.025 / 68.1384 / -58.4949 / -14.4936
9 / 56 / 11 / 507.5 / 0.5 / 5.95029 / 6.93126 / 5.025 / 67.6798 / -58.1012 / -4.50683
9 / 56 / 12 / 507.5 / 0.5 / 5.95029 / 6.93126 / 5.025 / 68.1384 / -58.4949 / 5.44923
9 / 56 / 13 / 507.5 / 0.5 / 5.95029 / 6.93126 / 5.025 / 67.6798 / -58.1012 / 15.2792
9 / 56 / 14 / 507.5 / 0.5 / 5.95029 / 6.93126 / 5.025 / 68.1384 / -58.4949 / 25.3079
9 / 56 / 15 / 507.5 / 0.5 / 5.95029 / 6.93126 / 5.025 / 67.6798 / -58.1012 / 34.9081
9 / 56 / 16 / 507.5 / 0.5 / 5.95029 / 6.93126 / 5.025 / 68.1384 / -58.4949 / 45.0132
9 / 56 / 17 / 507.5 / 0.5 / 5.95029 / 6.93126 / 5.025 / 67.6798 / -58.1012 / 54.3853
9 / 56 / 18 / 507.5 / 0.5 / 5.95029 / 6.93126 / 5.025 / 68.1384 / -58.4949 / 64.5663
9 / 56 / 19 / 507.5 / 0.5 / 5.95029 / 6.93126 / 5.02499 / 67.6798 / -58.1012 / 73.7122
9 / 56 / 20 / 507.5 / 0.5 / 5.95029 / 6.93126 / 5.02499 / 68.1384 / -58.4949 / 83.9685
9 / 56 / 21 / 507.5 / 0.5 / 5.95029 / 6.93126 / 5.02499 / 67.6798 / -58.1012 / 92.8899
9 / 56 / 22 / 507.5 / 0.5 / 5.95029 / 6.93126 / 5.02499 / 68.1384 / -58.4949 / 103.221
9 / 56 / 23 / 507.5 / 0.5 / 5.95029 / 6.93126 / 5.02499 / 67.6798 / -58.1012 / 111.919
9 / 57 / 0 / 507.5 / 0.5 / 5.21854 / 7.49767 / 5.02499 / 72.0649 / -50.1587 / -111.921
9 / 57 / 1 / 507.5 / 0.5 / 5.21854 / 7.49767 / 5.02499 / 71.5688 / -49.8134 / -101.557
9 / 57 / 2 / 507.5 / 0.5 / 5.21854 / 7.49767 / 5.02499 / 72.0649 / -50.1587 / -92.7367
9 / 57 / 3 / 507.5 / 0.5 / 5.21854 / 7.49767 / 5.02499 / 71.5688 / -49.8134 / -82.4464
9 / 57 / 4 / 507.5 / 0.5 / 5.21854 / 7.49767 / 5.02499 / 72.0649 / -50.1587 / -73.4027
9 / 57 / 5 / 507.5 / 0.5 / 5.21854 / 7.49767 / 5.025 / 71.5688 / -49.8134 / -63.1875
9 / 57 / 6 / 507.5 / 0.5 / 5.21854 / 7.49767 / 5.025 / 72.0649 / -50.1587 / -53.9184
9 / 57 / 7 / 507.5 / 0.5 / 5.21854 / 7.49767 / 5.025 / 71.5688 / -49.8134 / -43.7787
9 / 57 / 8 / 507.5 / 0.5 / 5.21854 / 7.49767 / 5.025 / 72.0649 / -50.1587 / -34.2824
9 / 57 / 9 / 507.5 / 0.5 / 5.21854 / 7.49767 / 5.025 / 71.5688 / -49.8134 / -24.2189
9 / 57 / 10 / 507.5 / 0.5 / 5.21854 / 7.49767 / 5.025 / 72.0649 / -50.1587 / -14.4936
9 / 57 / 11 / 507.5 / 0.5 / 5.21854 / 7.49767 / 5.025 / 71.5688 / -49.8134 / -4.50683
9 / 57 / 12 / 507.5 / 0.5 / 5.21854 / 7.49767 / 5.025 / 72.0649 / -50.1587 / 5.44923
9 / 57 / 13 / 507.5 / 0.5 / 5.21854 / 7.49767 / 5.025 / 71.5688 / -49.8134 / 15.2792
9 / 57 / 14 / 507.5 / 0.5 / 5.21854 / 7.49767 / 5.025 / 72.0649 / -50.1587 / 25.3079
9 / 57 / 15 / 507.5 / 0.5 / 5.21854 / 7.49767 / 5.025 / 71.5688 / -49.8134 / 34.9081
9 / 57 / 16 / 507.5 / 0.5 / 5.21854 / 7.49767 / 5.025 / 72.0649 / -50.1587 / 45.0132
9 / 57 / 17 / 507.5 / 0.5 / 5.21854 / 7.49767 / 5.025 / 71.5688 / -49.8134 / 54.3853
9 / 57 / 18 / 507.5 / 0.5 / 5.21854 / 7.49767 / 5.025 / 72.0649 / -50.1587 / 64.5663
9 / 57 / 19 / 507.5 / 0.5 / 5.21854 / 7.49767 / 5.02499 / 71.5688 / -49.8134 / 73.7122
9 / 57 / 20 / 507.5 / 0.5 / 5.21854 / 7.49767 / 5.02499 / 72.0649 / -50.1587 / 83.9685
9 / 57 / 21 / 507.5 / 0.5 / 5.21854 / 7.49767 / 5.02499 / 71.5688 / -49.8134 / 92.8899
9 / 57 / 22 / 507.5 / 0.5 / 5.21854 / 7.49767 / 5.02499 / 72.0649 / -50.1587 / 103.221
9 / 57 / 23 / 507.5 / 0.5 / 5.21854 / 7.49767 / 5.02499 / 71.5688 / -49.8134 / 111.919
9 / 58 / 0 / 507.5 / 0.5 / 4.43323 / 7.98716 / 5.02499 / 78.5185 / -43.5813 / -111.921
9 / 58 / 1 / 507.5 / 0.5 / 4.43323 / 7.98716 / 5.02499 / 77.9901 / -43.288 / -101.557
9 / 58 / 2 / 507.5 / 0.5 / 4.43323 / 7.98716 / 5.02499 / 78.5185 / -43.5813 / -92.7367
9 / 58 / 3 / 507.5 / 0.5 / 4.43323 / 7.98716 / 5.02499 / 77.9901 / -43.288 / -82.4464
9 / 58 / 4 / 507.5 / 0.5 / 4.43323 / 7.98716 / 5.02499 / 78.5185 / -43.5813 / -73.4027
9 / 58 / 5 / 507.5 / 0.5 / 4.43323 / 7.98716 / 5.025 / 77.9901 / -43.288 / -63.1875
9 / 58 / 6 / 507.5 / 0.5 / 4.43323 / 7.98716 / 5.025 / 78.5185 / -43.5813 / -53.9184
9 / 58 / 7 / 507.5 / 0.5 / 4.43323 / 7.98716 / 5.025 / 77.9901 / -43.288 / -43.7787
9 / 58 / 8 / 507.5 / 0.5 / 4.43323 / 7.98716 / 5.025 / 78.5185 / -43.5813 / -34.2824
9 / 58 / 9 / 507.5 / 0.5 / 4.43323 / 7.98716 / 5.025 / 77.9901 / -43.288 / -24.2189
9 / 58 / 10 / 507.5 / 0.5 / 4.43323 / 7.98716 / 5.025 / 78.5185 / -43.5813 / -14.4936
9 / 58 / 11 / 507.5 / 0.5 / 4.43323 / 7.98716 / 5.025 / 77.9901 / -43.288 / -4.50683
9 / 58 / 12 / 507.5 / 0.5 / 4.43323 / 7.98716 / 5.025 / 78.5185 / -43.5813 / 5.44923
9 / 58 / 13 / 507.5 / 0.5 / 4.43323 / 7.98716 / 5.025 / 77.9901 / -43.288 / 15.2792
9 / 58 / 14 / 507.5 / 0.5 / 4.43323 / 7.98716 / 5.025 / 78.5185 / -43.5813 / 25.3079
9 / 58 / 15 / 507.5 / 0.5 / 4.43323 / 7.98716 / 5.025 / 77.9901 / -43.288 / 34.9081
